ReturnID,SalesID,ProductID,RegionID,DepartmentID,ReturnDate,ReturnReason
8665,109095,123,2,3,2022-04-24 17:30:00,Defective
8666,177472,135,6,3,2024-04-01 23:45:00,Customer Changed Mind
8667,124951,75,8,5,2022-10-10 21:30:00,Damaged
8668,133461,48,1,3,2023-01-02 13:00:00,Customer Changed Mind
8669,117719,157,1,4,2022-07-30 13:30:00,Customer Changed Mind
8670,143906,115,6,4,2023-04-20 08:15:00,Wrong Item
8671,192644,198,2,3,2024-09-11 00:45:00,Damaged
8672,146997,20,4,5,2023-05-25 13:00:00,Wrong Item
8673,139707,33,7,3,2023-02-25 14:30:00,Damaged
8674,177764,90,8,4,2024-03-26 00:45:00,Defective
8675,101910,90,8,2,2022-02-15 21:15:00,Wrong Item
8676,141564,148,8,1,2023-03-31 22:45:00,Damaged
8677,149063,65,5,4,2023-06-21 01:30:00,Defective
8678,146744,154,3,3,2023-05-14 21:45:00,Wrong Item
8679,107348,80,7,5,2022-04-05 12:45:00,Wrong Item
8680,120541,36,6,5,2022-08-25 23:00:00,Defective
8681,140875,178,1,4,2023-03-17 18:30:00,Wrong Item
8682,178334,163,6,6,2024-04-10 23:15:00,Customer Changed Mind
8683,123801,130,5,4,2022-09-09 22:00:00,Damaged
8684,194637,13,2,3,2024-09-25 19:00:00,Customer Changed Mind
8685,149429,162,8,3,2023-06-03 21:00:00,Wrong Item
8686,148820,115,4,4,2023-06-10 12:45:00,Wrong Item
8687,162148,53,4,6,2023-10-14 08:45:00,Wrong Item
8688,122679,106,2,1,2022-09-12 05:30:00,Wrong Item
8689,134146,143,1,6,2023-01-04 16:15:00,Damaged
8690,120283,105,7,3,2022-08-13 06:30:00,Defective
8691,169940,50,8,1,2024-01-06 12:45:00,Customer Changed Mind
8692,179304,161,8,6,2024-04-11 01:45:00,Defective
8693,105404,41,2,1,2022-03-18 06:45:00,Customer Changed Mind
8694,185933,139,1,4,2024-06-19 03:00:00,Customer Changed Mind
8695,136268,177,3,5,2023-02-09 18:45:00,Damaged
8696,177182,151,6,5,2024-04-07 23:15:00,Defective
8697,104382,174,4,1,2022-02-27 15:15:00,Wrong Item
8698,133030,136,7,4,2022-12-16 01:15:00,Damaged
8699,162810,167,4,4,2023-10-23 06:15:00,Wrong Item
8700,116181,31,6,4,2022-06-27 13:00:00,Damaged
8701,150990,12,8,2,2023-06-20 03:15:00,Defective
8702,136368,90,2,1,2023-01-26 19:45:00,Damaged
8703,166794,186,1,6,2023-12-03 18:15:00,Wrong Item
8704,178516,194,3,1,2024-04-23 20:45:00,Wrong Item
8705,115007,40,2,6,2022-06-07 07:30:00,Customer Changed Mind
8706,164927,168,5,2,2023-12-04 07:30:00,Customer Changed Mind
8707,167987,96,3,3,2023-12-16 04:30:00,Damaged
8708,106895,41,1,5,2022-03-28 19:30:00,Customer Changed Mind
8709,104872,108,2,1,2022-03-09 17:45:00,Defective
8710,148843,153,1,1,2023-06-01 18:30:00,Damaged
8711,198639,75,6,6,2024-11-13 11:30:00,Defective
8712,128722,200,7,4,2022-11-08 04:15:00,Defective
8713,127537,142,3,6,2022-10-29 20:00:00,Damaged
8714,193928,31,5,2,2024-09-29 09:45:00,Damaged
8715,124115,118,5,1,2022-09-27 04:30:00,Wrong Item
8716,189130,173,8,3,2024-08-01 10:15:00,Customer Changed Mind
8717,108768,16,1,6,2022-04-10 07:45:00,Defective
8718,173621,65,7,6,2024-03-06 21:00:00,Wrong Item
8719,148951,55,7,4,2023-06-20 21:30:00,Damaged
8720,144618,3,5,4,2023-04-27 18:15:00,Wrong Item
8721,194926,134,5,4,2024-10-12 19:15:00,Wrong Item
8722,186910,21,2,4,2024-06-26 07:15:00,Wrong Item
8723,109404,169,2,5,2022-04-20 22:45:00,Customer Changed Mind
8724,190473,1,2,1,2024-08-27 10:00:00,Customer Changed Mind
8725,195193,86,2,3,2024-09-28 14:00:00,Damaged
8726,193090,77,2,4,2024-09-21 16:15:00,Damaged
8727,166510,138,8,6,2023-11-29 19:15:00,Wrong Item
8728,161098,134,4,6,2023-10-03 10:15:00,Damaged
8729,108344,189,5,4,2022-04-13 21:45:00,Defective
8730,125131,13,3,6,2022-10-12 18:30:00,Wrong Item
8731,105130,89,8,6,2022-03-14 10:15:00,Wrong Item
8732,143254,151,8,5,2023-04-12 13:15:00,Defective
8733,106767,173,2,6,2022-03-15 11:30:00,Damaged
8734,174391,26,7,2,2024-03-03 21:30:00,Damaged
8735,190633,21,1,4,2024-08-08 02:00:00,Wrong Item
8736,111138,102,3,4,2022-05-05 00:15:00,Defective
8737,166818,43,3,4,2023-12-08 00:15:00,Customer Changed Mind
8738,197181,137,3,6,2024-10-30 07:00:00,Wrong Item
8739,153007,187,3,5,2023-07-12 03:30:00,Damaged
8740,173473,153,6,3,2024-03-05 08:00:00,Damaged
8741,105015,9,5,5,2022-03-20 05:30:00,Customer Changed Mind
8742,149627,16,6,4,2023-06-25 22:30:00,Damaged
8743,130727,53,8,6,2022-11-25 01:30:00,Customer Changed Mind
8744,192168,122,5,2,2024-08-22 01:45:00,Customer Changed Mind
8745,153570,114,5,1,2023-07-27 00:15:00,Damaged
8746,108773,139,1,1,2022-04-15 09:00:00,Defective
8747,125609,118,3,5,2022-10-11 18:00:00,Wrong Item
8748,183306,95,4,4,2024-05-25 18:15:00,Damaged
8749,184115,63,5,6,2024-05-30 04:30:00,Defective
8750,166607,85,2,3,2023-12-23 19:30:00,Defective
8751,183658,130,2,5,2024-06-02 10:15:00,Defective
8752,179971,175,6,1,2024-05-11 00:30:00,Defective
8753,112272,96,2,5,2022-05-21 19:45:00,Damaged
8754,103288,167,8,5,2022-02-27 05:45:00,Wrong Item
8755,127637,139,2,4,2022-11-01 21:00:00,Damaged
8756,195784,47,2,5,2024-10-03 17:45:00,Damaged
8757,126990,107,2,4,2022-10-20 03:15:00,Customer Changed Mind
8758,121757,176,6,2,2022-08-17 15:00:00,Damaged
8759,166410,195,1,5,2023-12-04 18:15:00,Wrong Item
8760,110406,123,5,5,2022-05-16 09:15:00,Customer Changed Mind
8761,121879,97,5,1,2022-09-03 21:30:00,Defective
8762,186114,152,7,4,2024-06-22 00:15:00,Customer Changed Mind
8763,137855,40,2,3,2023-02-13 07:30:00,Defective
8764,113793,150,6,1,2022-05-28 16:00:00,Damaged
8765,150470,28,8,3,2023-06-13 17:15:00,Defective
8766,178962,68,2,2,2024-04-03 12:15:00,Defective
8767,170664,11,8,5,2024-01-20 01:45:00,Damaged
8768,168455,24,1,2,2024-01-09 01:30:00,Defective
8769,135433,197,4,3,2023-01-21 02:00:00,Customer Changed Mind
8770,164227,68,6,5,2023-11-05 00:30:00,Customer Changed Mind
8771,197881,25,7,4,2024-11-11 14:00:00,Defective
8772,137617,69,1,4,2023-02-23 20:00:00,Damaged
8773,150106,73,7,2,2023-06-13 22:15:00,Wrong Item
8774,175597,79,1,3,2024-03-04 11:00:00,Damaged
8775,127913,83,5,1,2022-11-11 18:00:00,Defective
8776,115784,160,8,1,2022-07-05 09:45:00,Damaged
8777,115497,172,8,3,2022-07-05 10:00:00,Customer Changed Mind
8778,158988,7,4,1,2023-09-11 10:45:00,Wrong Item
8779,126317,27,2,3,2022-10-31 03:00:00,Wrong Item
8780,194477,11,8,4,2024-09-24 03:00:00,Defective
8781,135712,5,7,6,2023-02-02 23:45:00,Defective
8782,106998,61,6,1,2022-04-05 21:15:00,Customer Changed Mind
8783,106991,70,4,6,2022-04-05 19:30:00,Customer Changed Mind
8784,119306,187,6,5,2022-07-28 02:15:00,Customer Changed Mind
8785,191446,164,7,3,2024-09-07 13:15:00,Damaged
8786,182008,20,5,5,2024-05-06 05:45:00,Defective
8787,161473,156,4,3,2023-10-31 08:00:00,Defective
8788,149928,48,2,5,2023-06-15 01:45:00,Customer Changed Mind
8789,118707,4,7,1,2022-08-02 20:30:00,Damaged
8790,132866,168,3,1,2022-12-21 08:15:00,Damaged
8791,169103,186,4,2,2024-01-15 19:30:00,Wrong Item
8792,189253,32,3,2,2024-08-10 17:00:00,Wrong Item
8793,167482,196,6,6,2023-12-07 22:15:00,Damaged
8794,137828,131,6,1,2023-02-16 00:45:00,Customer Changed Mind
8795,107460,66,5,4,2022-03-23 16:45:00,Customer Changed Mind
8796,107986,20,3,6,2022-04-16 04:15:00,Damaged
8797,157524,192,5,1,2023-09-18 04:45:00,Customer Changed Mind
8798,134571,127,3,3,2023-01-10 02:30:00,Defective
8799,134622,8,1,3,2023-01-21 15:15:00,Defective
8800,130394,84,6,2,2022-11-28 14:15:00,Customer Changed Mind
8801,136128,27,4,6,2023-02-05 07:45:00,Damaged
8802,177635,37,3,3,2024-04-12 16:30:00,Wrong Item
8803,146327,137,5,4,2023-05-01 13:30:00,Customer Changed Mind
8804,146927,32,3,3,2023-05-21 19:30:00,Damaged
8805,134916,181,5,4,2023-01-10 16:45:00,Damaged
8806,121558,15,1,2,2022-09-03 13:15:00,Damaged
8807,173731,152,2,1,2024-02-12 00:30:00,Damaged
8808,161812,98,5,4,2023-10-25 20:45:00,Defective
8809,180440,25,5,5,2024-04-26 21:45:00,Customer Changed Mind
8810,109258,99,1,6,2022-04-13 10:15:00,Wrong Item
8811,164036,5,4,6,2023-11-11 00:45:00,Wrong Item
8812,164436,66,6,4,2023-11-17 04:45:00,Customer Changed Mind
8813,101818,148,1,5,2022-02-13 22:15:00,Customer Changed Mind
8814,167902,172,8,6,2023-12-13 07:15:00,Customer Changed Mind
8815,197870,53,4,1,2024-10-31 11:15:00,Wrong Item
8816,133193,169,2,2,2022-12-29 18:00:00,Damaged
8817,116286,66,8,1,2022-07-04 15:15:00,Defective
8818,143818,15,5,1,2023-04-30 10:15:00,Customer Changed Mind
8819,151520,119,2,2,2023-07-13 15:45:00,Wrong Item
8820,162016,143,6,5,2023-10-30 23:45:00,Defective
8821,130116,108,3,6,2022-11-30 16:45:00,Wrong Item
8822,105140,91,5,3,2022-03-07 12:45:00,Defective
8823,103146,93,1,6,2022-02-07 18:15:00,Customer Changed Mind
8824,176325,7,7,5,2024-03-18 01:00:00,Damaged
8825,117528,139,6,3,2022-07-06 13:45:00,Customer Changed Mind
8826,116627,159,2,3,2022-07-20 04:30:00,Wrong Item
8827,140481,24,6,3,2023-03-04 16:00:00,Customer Changed Mind
8828,184459,170,2,5,2024-06-05 18:30:00,Defective
8829,103758,144,7,5,2022-03-10 03:15:00,Wrong Item
8830,170005,135,2,6,2024-01-25 05:00:00,Defective
8831,114749,128,8,3,2022-06-18 15:00:00,Wrong Item
8832,124629,157,5,2,2022-09-20 13:00:00,Damaged
8833,154612,101,8,1,2023-08-01 20:45:00,Wrong Item
8834,127775,186,1,3,2022-10-28 07:30:00,Defective
8835,157295,134,1,6,2023-09-18 19:30:00,Wrong Item
8836,127505,154,2,2,2022-10-22 12:00:00,Customer Changed Mind
8837,144464,128,3,6,2023-05-04 03:45:00,Customer Changed Mind
8838,115148,145,3,2,2022-07-02 18:45:00,Defective
8839,116927,87,5,1,2022-07-09 07:30:00,Defective
8840,123745,27,7,5,2022-09-29 08:00:00,Wrong Item
8841,105492,41,2,5,2022-03-23 04:45:00,Wrong Item
8842,180958,27,2,5,2024-05-07 07:15:00,Damaged
8843,126913,174,6,2,2022-10-27 08:00:00,Defective
8844,160891,81,1,2,2023-09-30 06:30:00,Defective
8845,149845,162,3,2,2023-06-26 05:00:00,Customer Changed Mind
8846,195812,20,6,4,2024-10-12 00:45:00,Damaged
8847,189673,166,2,4,2024-08-21 02:00:00,Customer Changed Mind
8848,185292,6,8,6,2024-06-22 10:45:00,Customer Changed Mind
8849,121517,134,5,4,2022-08-29 03:00:00,Wrong Item
8850,169079,198,4,2,2024-01-10 13:30:00,Damaged
8851,185754,103,7,1,2024-07-03 06:15:00,Customer Changed Mind
8852,148675,136,6,4,2023-05-29 00:30:00,Customer Changed Mind
8853,143715,75,4,6,2023-04-04 08:30:00,Damaged
8854,134906,95,5,6,2023-01-26 14:15:00,Wrong Item
8855,180858,46,7,2,2024-05-12 06:15:00,Damaged
8856,121233,84,8,6,2022-08-28 04:00:00,Customer Changed Mind
8857,136274,104,7,4,2023-01-28 20:15:00,Damaged
8858,196369,50,4,2,2024-10-13 20:00:00,Wrong Item
8859,154084,109,8,3,2023-07-23 08:45:00,Wrong Item
8860,139065,130,3,6,2023-03-07 22:00:00,Customer Changed Mind
8861,149683,118,5,6,2023-06-20 12:30:00,Damaged
8862,134832,87,7,3,2023-01-07 19:45:00,Wrong Item
8863,190060,109,6,3,2024-08-02 02:45:00,Damaged
8864,174926,149,6,5,2024-02-26 11:15:00,Wrong Item
8865,141667,9,4,6,2023-04-07 00:30:00,Customer Changed Mind
8866,152704,99,8,5,2023-07-10 23:45:00,Defective
8867,145378,158,8,2,2023-05-04 16:15:00,Damaged
8868,151458,54,6,1,2023-07-20 00:15:00,Defective
8869,144033,141,5,2,2023-04-15 16:00:00,Damaged
8870,127395,157,3,2,2022-10-24 08:30:00,Defective
8871,131051,27,3,3,2022-12-08 10:30:00,Defective
8872,154212,191,1,3,2023-07-21 16:45:00,Customer Changed Mind
8873,128151,14,5,2,2022-11-09 05:30:00,Customer Changed Mind
8874,145434,55,6,5,2023-05-07 06:15:00,Damaged
8875,106574,200,1,3,2022-03-28 11:15:00,Wrong Item
8876,169589,100,2,3,2024-01-01 21:00:00,Customer Changed Mind
8877,153358,118,4,6,2023-07-27 19:15:00,Damaged
8878,147241,61,1,1,2023-06-02 02:00:00,Damaged
8879,187240,22,6,3,2024-07-20 17:45:00,Damaged
8880,140555,40,7,1,2023-03-11 10:30:00,Damaged
8881,180740,56,6,5,2024-05-11 00:45:00,Defective
8882,179979,173,7,4,2024-05-09 02:30:00,Damaged
8883,149083,145,5,4,2023-06-23 06:30:00,Wrong Item
8884,181671,196,1,1,2024-05-26 17:30:00,Defective
8885,142955,196,6,2,2023-04-06 10:30:00,Defective
8886,149074,138,1,6,2023-06-05 04:15:00,Wrong Item
8887,145524,146,5,3,2023-04-27 04:45:00,Wrong Item
8888,146606,5,3,3,2023-05-08 11:15:00,Defective
8889,106481,104,4,6,2022-03-20 12:00:00,Defective
8890,174394,198,5,4,2024-02-18 22:15:00,Wrong Item
8891,168364,169,7,4,2024-01-03 02:45:00,Customer Changed Mind
8892,114624,118,2,4,2022-06-05 07:45:00,Damaged
8893,143401,86,3,5,2023-04-26 02:00:00,Wrong Item
8894,159824,167,4,6,2023-10-05 03:45:00,Damaged
8895,100323,131,4,2,2022-01-18 08:30:00,Damaged
8896,133818,44,3,5,2023-01-09 06:15:00,Damaged
8897,199470,189,8,2,2024-11-18 03:15:00,Customer Changed Mind
8898,170954,12,1,1,2024-01-21 02:15:00,Wrong Item
8899,136893,85,5,2,2023-02-02 07:00:00,Customer Changed Mind
8900,168541,58,7,3,2023-12-27 23:00:00,Damaged
8901,189150,39,5,2,2024-07-19 15:15:00,Defective
8902,193265,159,6,5,2024-09-23 12:00:00,Wrong Item
8903,138320,103,8,2,2023-02-20 03:45:00,Defective
8904,193348,30,4,6,2024-09-13 08:45:00,Defective
8905,138635,40,7,3,2023-02-12 10:30:00,Damaged
8906,123232,93,7,1,2022-09-19 23:45:00,Customer Changed Mind
8907,118709,77,2,1,2022-08-11 21:00:00,Customer Changed Mind
8908,134093,33,5,5,2022-12-29 03:00:00,Customer Changed Mind
8909,163600,128,2,3,2023-11-17 11:45:00,Wrong Item
8910,161732,160,1,3,2023-10-16 00:45:00,Customer Changed Mind
8911,184664,193,8,3,2024-06-22 21:45:00,Wrong Item
8912,105539,130,4,3,2022-03-15 16:30:00,Defective
8913,153448,177,7,1,2023-07-14 17:45:00,Customer Changed Mind
8914,100602,169,6,4,2022-01-09 06:15:00,Defective
8915,145019,122,7,5,2023-04-22 22:30:00,Defective
8916,151032,171,1,1,2023-06-27 13:45:00,Damaged
8917,189513,80,4,6,2024-08-16 10:00:00,Defective
8918,151903,58,7,4,2023-07-16 15:30:00,Defective
8919,178211,197,1,6,2024-03-30 16:30:00,Customer Changed Mind
8920,147446,152,2,2,2023-05-16 05:15:00,Customer Changed Mind
8921,162820,77,2,1,2023-10-28 08:45:00,Defective
8922,143352,29,8,6,2023-04-05 13:45:00,Damaged
8923,140261,97,2,3,2023-03-25 09:00:00,Defective
8924,188408,84,1,6,2024-08-07 21:45:00,Defective
8925,145731,18,1,4,2023-05-16 08:30:00,Defective
8926,196081,76,5,6,2024-10-23 20:00:00,Damaged
8927,131452,60,3,4,2022-11-27 14:45:00,Wrong Item
8928,193129,176,7,4,2024-09-14 02:00:00,Customer Changed Mind
8929,199405,191,5,2,2024-11-12 11:00:00,Defective
8930,107444,110,8,6,2022-03-21 12:45:00,Customer Changed Mind
8931,170840,15,2,2,2024-01-27 21:45:00,Damaged
8932,161215,156,1,6,2023-10-07 15:30:00,Wrong Item
8933,132989,92,7,1,2022-12-27 15:00:00,Wrong Item
8934,175083,118,8,4,2024-02-29 02:30:00,Wrong Item
8935,118648,39,2,1,2022-07-22 05:45:00,Defective
8936,102200,23,8,3,2022-02-19 21:45:00,Damaged
8937,176660,179,3,5,2024-04-06 12:45:00,Wrong Item
8938,164286,28,6,3,2023-11-12 15:15:00,Defective
8939,140215,150,1,1,2023-03-03 21:30:00,Customer Changed Mind
8940,121046,198,8,4,2022-08-26 05:15:00,Defective
8941,107682,136,4,5,2022-03-28 00:15:00,Damaged
8942,195564,114,4,3,2024-10-15 10:45:00,Customer Changed Mind
8943,106436,9,8,3,2022-03-12 00:45:00,Customer Changed Mind
8944,181848,159,3,4,2024-05-15 13:45:00,Damaged
8945,175391,38,4,1,2024-03-19 07:30:00,Defective
8946,177617,194,4,6,2024-04-11 12:00:00,Damaged
8947,156107,5,7,6,2023-08-20 10:30:00,Customer Changed Mind
8948,152212,43,7,5,2023-07-21 20:45:00,Wrong Item
8949,110169,36,8,1,2022-04-25 22:00:00,Defective
8950,167744,173,4,6,2023-12-31 15:45:00,Damaged
8951,183421,118,8,5,2024-06-09 23:00:00,Customer Changed Mind
8952,141675,32,2,6,2023-04-04 02:30:00,Wrong Item
8953,144157,83,8,2,2023-04-11 23:00:00,Wrong Item
8954,130399,179,1,2,2022-12-01 15:30:00,Customer Changed Mind
8955,112757,77,8,2,2022-06-11 21:00:00,Customer Changed Mind
8956,127411,129,2,4,2022-11-10 12:30:00,Defective
8957,114255,52,2,2,2022-05-30 11:30:00,Wrong Item
8958,151136,142,3,4,2023-07-12 15:45:00,Wrong Item
8959,159022,22,6,1,2023-09-18 19:15:00,Customer Changed Mind
8960,130155,180,8,6,2022-11-15 02:30:00,Damaged
8961,157543,95,2,4,2023-08-26 09:30:00,Customer Changed Mind
8962,109718,57,4,4,2022-04-29 05:15:00,Customer Changed Mind
8963,133843,71,2,5,2023-01-01 12:30:00,Customer Changed Mind
8964,121755,170,1,1,2022-08-16 14:30:00,Wrong Item
8965,186944,51,6,2,2024-07-20 15:45:00,Damaged
8966,174478,65,1,1,2024-02-17 19:15:00,Defective
8967,121553,185,7,3,2022-08-29 12:00:00,Defective
8968,151139,63,2,3,2023-07-15 16:30:00,Wrong Item
8969,152055,67,2,5,2023-07-08 05:30:00,Defective
8970,105151,199,8,4,2022-03-18 15:30:00,Defective
8971,199549,129,7,1,2024-11-24 23:00:00,Damaged
8972,189867,169,5,4,2024-08-11 02:30:00,Wrong Item
8973,143172,187,4,4,2023-03-30 16:45:00,Damaged
8974,139933,9,1,6,2023-02-23 23:00:00,Wrong Item
8975,185115,162,4,4,2024-06-29 14:30:00,Defective
8976,148489,162,7,6,2023-05-27 02:00:00,Customer Changed Mind
8977,190311,110,3,4,2024-08-07 17:30:00,Defective
8978,103086,113,7,3,2022-02-14 03:15:00,Wrong Item
8979,147857,71,5,3,2023-06-07 12:00:00,Wrong Item
8980,137288,160,7,1,2023-01-30 09:45:00,Wrong Item
8981,155821,77,3,3,2023-09-03 11:00:00,Defective
8982,118697,160,5,4,2022-08-06 18:00:00,Damaged
8983,180655,173,4,4,2024-04-27 03:30:00,Damaged
8984,104104,10,3,1,2022-02-13 17:45:00,Customer Changed Mind
8985,183255,84,4,5,2024-05-31 05:30:00,Damaged
8986,111071,102,1,2,2022-05-15 07:30:00,Damaged
8987,171964,130,2,4,2024-02-18 14:45:00,Customer Changed Mind
8988,191392,16,3,1,2024-09-03 23:45:00,Defective
8989,120379,67,2,6,2022-08-24 06:30:00,Damaged
8990,139466,71,7,2,2023-03-11 02:15:00,Wrong Item
8991,187588,62,4,1,2024-07-15 08:45:00,Wrong Item
8992,131791,80,3,6,2022-12-12 03:30:00,Damaged
8993,117790,183,3,5,2022-07-18 07:15:00,Defective
8994,195843,71,1,4,2024-10-17 08:30:00,Wrong Item
8995,157949,15,8,5,2023-09-01 15:00:00,Customer Changed Mind
8996,123051,162,8,1,2022-09-02 02:30:00,Customer Changed Mind
8997,101072,141,8,1,2022-01-25 03:45:00,Wrong Item
8998,154219,174,7,3,2023-08-06 18:30:00,Customer Changed Mind
8999,115939,178,6,3,2022-06-24 00:30:00,Defective
9000,140943,198,5,2,2023-03-15 11:30:00,Customer Changed Mind
9001,165536,148,3,1,2023-11-16 15:45:00,Wrong Item
9002,178898,26,6,3,2024-04-02 20:15:00,Defective
9003,194051,80,6,3,2024-09-26 16:30:00,Wrong Item
9004,100099,46,5,6,2022-01-06 00:30:00,Defective
9005,134391,137,3,2,2023-01-02 05:30:00,Customer Changed Mind
9006,199180,64,4,5,2024-11-09 02:45:00,Defective
9007,107305,188,8,1,2022-04-06 02:00:00,Customer Changed Mind
9008,188539,82,1,6,2024-07-15 06:30:00,Wrong Item
9009,137642,124,5,4,2023-02-09 02:15:00,Customer Changed Mind
9010,140121,29,4,1,2023-02-28 22:00:00,Wrong Item
9011,176823,126,7,6,2024-03-28 05:30:00,Wrong Item
9012,184757,18,5,3,2024-06-06 21:00:00,Defective
9013,167260,56,5,4,2023-12-13 14:45:00,Customer Changed Mind
9014,120793,171,1,4,2022-08-31 14:00:00,Damaged
9015,185150,195,4,4,2024-06-27 23:15:00,Defective
9016,145900,153,3,1,2023-05-12 02:45:00,Defective
9017,142815,14,5,6,2023-03-26 23:30:00,Damaged
9018,109428,176,5,5,2022-05-08 04:45:00,Wrong Item
9019,105976,191,5,2,2022-03-29 05:45:00,Customer Changed Mind
9020,124968,30,2,4,2022-10-06 01:45:00,Customer Changed Mind
9021,186451,30,1,2,2024-07-13 12:30:00,Damaged
9022,114976,27,6,1,2022-06-29 23:45:00,Damaged
9023,180366,56,2,3,2024-04-20 03:15:00,Customer Changed Mind
9024,109678,15,2,1,2022-04-15 19:15:00,Damaged
9025,127436,38,6,4,2022-11-10 18:45:00,Customer Changed Mind
9026,126922,155,8,4,2022-11-06 10:15:00,Defective
9027,142651,118,1,5,2023-04-07 06:30:00,Defective
9028,158062,177,2,4,2023-09-19 19:15:00,Defective
9029,101748,42,5,1,2022-01-31 04:45:00,Customer Changed Mind
9030,191575,169,1,1,2024-08-14 21:30:00,Damaged
9031,165374,38,6,5,2023-11-20 23:15:00,Wrong Item
9032,117954,157,2,5,2022-07-31 00:15:00,Customer Changed Mind
9033,161086,127,1,2,2023-10-17 07:15:00,Damaged
9034,171828,102,8,1,2024-02-08 04:45:00,Damaged
9035,179861,41,3,3,2024-05-01 21:00:00,Customer Changed Mind
9036,181882,145,1,6,2024-05-22 22:15:00,Wrong Item
9037,171561,146,5,4,2024-02-05 10:00:00,Damaged
9038,198076,159,6,5,2024-10-21 14:45:00,Damaged
9039,136632,33,2,2,2023-01-21 13:45:00,Customer Changed Mind
9040,167611,72,1,4,2023-12-07 06:30:00,Customer Changed Mind
9041,106856,142,5,6,2022-04-06 09:45:00,Wrong Item
9042,119939,68,1,6,2022-08-11 16:30:00,Damaged
9043,192066,87,2,5,2024-08-28 00:15:00,Damaged
9044,189863,17,4,5,2024-07-29 01:30:00,Damaged
9045,112914,101,6,4,2022-05-19 12:15:00,Customer Changed Mind
9046,192162,99,6,4,2024-08-21 00:15:00,Damaged
9047,147344,138,4,4,2023-05-24 03:45:00,Wrong Item
9048,108510,53,8,4,2022-04-26 15:15:00,Customer Changed Mind
9049,199925,49,5,2,2024-12-02 21:00:00,Wrong Item
9050,109113,157,8,3,2022-04-06 22:00:00,Customer Changed Mind
9051,152386,138,2,5,2023-07-15 16:15:00,Wrong Item
9052,122084,13,2,2,2022-08-28 00:45:00,Wrong Item
9053,198814,123,3,4,2024-11-09 07:15:00,Wrong Item
9054,186597,72,5,2,2024-07-18 01:00:00,Customer Changed Mind
9055,107956,69,2,4,2022-03-28 20:45:00,Defective
9056,175576,197,2,5,2024-02-28 05:45:00,Wrong Item
9057,127412,124,8,5,2022-10-16 12:45:00,Defective
9058,169199,83,8,1,2024-01-17 19:30:00,Wrong Item
9059,158756,164,3,4,2023-09-11 00:45:00,Wrong Item
9060,188714,48,7,2,2024-08-11 02:15:00,Customer Changed Mind
9061,184180,140,4,5,2024-05-31 20:45:00,Customer Changed Mind
9062,116295,56,8,4,2022-07-16 17:30:00,Wrong Item
9063,159300,94,2,2,2023-09-27 16:45:00,Damaged
9064,144549,80,7,3,2023-05-05 01:00:00,Defective
9065,174854,177,6,6,2024-03-06 17:15:00,Damaged
9066,123934,137,5,1,2022-09-15 07:15:00,Damaged
9067,174695,3,1,5,2024-03-13 01:30:00,Damaged
9068,166030,140,7,2,2023-11-25 19:15:00,Wrong Item
9069,186187,159,1,5,2024-07-10 18:30:00,Defective
9070,126259,33,2,3,2022-10-25 12:30:00,Customer Changed Mind
9071,114512,27,1,3,2022-06-11 03:45:00,Customer Changed Mind
9072,156423,117,3,5,2023-08-28 17:30:00,Customer Changed Mind
9073,104172,102,8,4,2022-03-09 10:45:00,Defective
9074,175062,172,3,2,2024-02-22 21:15:00,Customer Changed Mind
9075,168931,141,7,5,2023-12-25 00:30:00,Defective
9076,174675,160,6,3,2024-02-24 20:30:00,Defective
9077,116958,95,2,6,2022-06-30 15:15:00,Wrong Item
9078,183653,10,8,4,2024-06-15 09:00:00,Customer Changed Mind
9079,104615,148,1,6,2022-03-15 01:30:00,Damaged
9080,187169,136,8,3,2024-07-02 00:00:00,Wrong Item
9081,152891,99,6,2,2023-07-24 22:30:00,Customer Changed Mind
9082,118632,196,3,6,2022-08-10 01:45:00,Wrong Item
9083,117143,127,8,1,2022-07-25 13:30:00,Damaged
9084,102999,199,2,6,2022-02-08 05:30:00,Damaged
9085,143204,97,4,3,2023-03-31 00:45:00,Customer Changed Mind
9086,111040,80,2,1,2022-05-18 23:45:00,Defective
9087,191645,64,4,4,2024-08-14 15:00:00,Customer Changed Mind
9088,180510,75,8,2,2024-04-29 15:15:00,Wrong Item
9089,167291,124,3,6,2023-12-28 22:30:00,Damaged
9090,106825,139,3,6,2022-03-29 02:00:00,Wrong Item
9091,181527,3,1,2,2024-05-07 05:30:00,Customer Changed Mind
9092,189916,100,2,3,2024-07-26 14:45:00,Damaged
9093,123493,169,3,4,2022-09-27 17:00:00,Damaged
9094,115128,112,6,6,2022-06-18 13:45:00,Defective
9095,115741,102,8,5,2022-06-29 23:00:00,Defective
9096,124322,110,7,3,2022-10-07 08:15:00,Customer Changed Mind
9097,139966,100,6,2,2023-03-17 07:15:00,Defective
9098,133448,198,4,5,2022-12-18 09:45:00,Defective
9099,196532,64,3,1,2024-10-16 12:45:00,Wrong Item
9100,184212,195,4,3,2024-06-01 04:45:00,Defective
9101,172714,160,7,4,2024-02-10 10:15:00,Damaged
9102,178342,132,2,2,2024-03-30 01:15:00,Wrong Item
9103,166791,139,7,1,2023-12-10 17:30:00,Wrong Item
9104,104379,53,2,6,2022-03-05 14:30:00,Damaged
9105,113194,91,6,1,2022-06-16 10:15:00,Defective
9106,137234,77,5,5,2023-02-08 20:15:00,Wrong Item
