FeedbackID,ProductID,RegionID,Rating,FeedbackDate,Comment
8796,117,2,3,2023-12-03,Poor packaging.
8797,74,3,3,2023-02-28,Exceeded expectations.
8798,180,1,3,2023-02-10,Would not buy again.
8799,98,1,5,2023-01-17,Would not buy again.
8800,130,1,2,2023-04-18,Great product!
8801,142,8,3,2023-06-08,Exceeded expectations.
8802,175,4,3,2023-03-18,Fast delivery.
8803,171,1,1,2023-11-14,Not as described.
8804,144,2,3,2023-11-06,Poor packaging.
8805,197,1,2,2023-06-16,Fast delivery.
8806,146,2,5,2023-05-15,Fast delivery.
8807,142,6,5,2023-07-05,Fast delivery.
8808,168,1,1,2023-10-14,Fast delivery.
8809,57,8,2,2023-06-01,Exceeded expectations.
8810,138,6,4,2023-09-25,Great product!
8811,70,3,1,2023-02-08,Not as described.
8812,199,2,2,2023-12-04,Would not buy again.
8813,23,6,1,2023-08-12,Not as described.
8814,152,5,2,2023-04-13,Fast delivery.
8815,180,1,4,2023-12-15,Good value for money.
8816,120,1,2,2023-02-03,Exceeded expectations.
8817,47,8,2,2023-03-10,Poor packaging.
8818,46,4,3,2023-09-12,Poor packaging.
8819,36,2,4,2023-03-30,Fast delivery.
8820,91,3,5,2023-08-24,Fast delivery.
8821,7,6,4,2023-05-10,Fast delivery.
8822,106,2,4,2023-01-30,Would not buy again.
8823,97,7,1,2023-04-17,Fast delivery.
8824,4,8,5,2023-01-29,Not as described.
8825,153,2,1,2023-07-21,Poor packaging.
8826,73,8,1,2023-10-24,Not as described.
8827,3,7,5,2023-07-22,Exceeded expectations.
8828,166,6,2,2023-08-22,Not as described.
8829,7,8,5,2023-09-25,Poor packaging.
8830,46,3,2,2023-06-07,Good value for money.
8831,157,7,1,2023-08-21,Poor packaging.
8832,20,6,2,2023-09-03,Exceeded expectations.
8833,200,8,5,2023-07-14,Great product!
8834,99,1,4,2023-06-09,Fast delivery.
8835,9,1,3,2023-08-23,Great product!
8836,115,6,2,2023-10-08,Would not buy again.
8837,124,7,5,2023-01-02,Not as described.
8838,39,6,2,2023-06-21,Good value for money.
8839,13,5,5,2023-11-19,Exceeded expectations.
8840,104,1,2,2023-06-05,Poor packaging.
8841,131,3,2,2023-09-12,Would not buy again.
8842,20,5,3,2023-08-24,Great product!
8843,138,2,2,2023-11-07,Poor packaging.
8844,158,6,4,2023-10-29,Good value for money.
8845,158,7,4,2023-03-24,Not as described.
8846,28,2,2,2023-03-31,Not as described.
8847,51,8,4,2023-04-21,Exceeded expectations.
8848,139,1,5,2023-11-28,Not as described.
8849,166,3,1,2023-03-04,Fast delivery.
8850,155,4,2,2023-01-31,Would not buy again.
8851,85,6,5,2023-09-23,Good value for money.
8852,173,3,4,2023-08-02,Not as described.
8853,78,4,1,2023-09-06,Great product!
8854,30,5,4,2023-05-10,Not as described.
8855,119,7,2,2023-01-16,Fast delivery.
8856,9,4,5,2023-07-09,Fast delivery.
8857,185,1,2,2023-09-24,Great product!
8858,65,6,5,2023-06-23,Good value for money.
8859,110,2,4,2023-09-17,Great product!
8860,164,5,4,2023-06-08,Exceeded expectations.
8861,15,6,2,2023-09-03,Would not buy again.
8862,130,8,5,2023-05-05,Poor packaging.
8863,4,8,3,2023-11-04,Poor packaging.
8864,40,7,4,2023-12-10,Not as described.
8865,155,6,5,2023-09-20,Poor packaging.
8866,92,4,5,2023-03-27,Would not buy again.
8867,2,7,2,2023-03-03,Great product!
8868,194,1,3,2023-03-26,Good value for money.
8869,183,6,2,2023-08-28,Great product!
8870,152,5,5,2023-11-29,Poor packaging.
8871,74,6,1,2023-04-08,Exceeded expectations.
8872,40,7,3,2023-05-08,Exceeded expectations.
8873,93,6,5,2023-06-14,Poor packaging.
8874,157,8,1,2023-09-25,Poor packaging.
8875,76,4,5,2023-10-28,Poor packaging.
8876,42,4,4,2023-11-16,Great product!
8877,159,5,5,2023-02-04,Good value for money.
8878,162,4,4,2023-09-19,Great product!
8879,151,2,5,2023-08-09,Exceeded expectations.
8880,195,2,3,2023-09-30,Good value for money.
8881,149,7,5,2023-08-20,Poor packaging.
8882,135,1,1,2023-11-06,Good value for money.
8883,35,5,3,2023-05-14,Good value for money.
8884,29,1,4,2023-07-29,Great product!
8885,111,4,2,2023-12-29,Exceeded expectations.
8886,66,1,2,2023-09-13,Fast delivery.
8887,96,1,4,2023-04-26,Poor packaging.
8888,30,4,2,2023-08-17,Poor packaging.
8889,199,4,5,2023-06-28,Great product!
8890,129,5,5,2023-02-03,Exceeded expectations.
8891,45,8,1,2023-02-14,Fast delivery.
8892,106,6,2,2023-02-12,Poor packaging.
8893,57,1,1,2023-02-13,Poor packaging.
8894,1,5,4,2023-08-26,Good value for money.
8895,3,8,4,2023-10-24,Fast delivery.
8896,63,7,2,2023-03-12,Poor packaging.
8897,160,2,5,2023-11-26,Good value for money.
8898,22,4,4,2023-04-23,Poor packaging.
8899,120,8,5,2023-06-19,Great product!
8900,140,1,1,2023-12-17,Would not buy again.
8901,113,3,3,2023-02-10,Poor packaging.
8902,92,6,5,2023-10-25,Not as described.
8903,133,4,1,2023-05-25,Exceeded expectations.
8904,125,8,2,2023-01-01,Good value for money.
8905,141,1,5,2023-04-19,Not as described.
8906,123,2,1,2023-04-19,Exceeded expectations.
8907,111,8,1,2023-05-31,Would not buy again.
8908,27,7,5,2023-04-11,Not as described.
8909,149,4,2,2023-07-22,Fast delivery.
8910,17,8,2,2023-07-25,Poor packaging.
8911,127,5,5,2023-11-09,Exceeded expectations.
8912,43,4,1,2023-11-15,Not as described.
8913,77,6,4,2023-08-12,Great product!
8914,39,6,5,2023-11-12,Great product!
8915,161,4,5,2023-12-30,Exceeded expectations.
8916,16,2,4,2023-06-04,Not as described.
8917,33,3,5,2023-03-23,Great product!
8918,132,7,3,2023-06-01,Not as described.
8919,63,4,2,2023-03-15,Good value for money.
8920,104,7,2,2023-03-12,Great product!
8921,68,1,2,2023-02-01,Exceeded expectations.
8922,74,8,3,2023-12-12,Would not buy again.
8923,194,3,5,2023-05-31,Great product!
8924,179,4,5,2023-02-15,Great product!
8925,181,8,2,2023-08-08,Not as described.
8926,186,1,5,2023-04-10,Good value for money.
8927,38,4,5,2023-07-25,Would not buy again.
8928,58,6,1,2023-05-02,Poor packaging.
8929,142,4,4,2023-05-30,Fast delivery.
8930,156,6,4,2023-05-17,Exceeded expectations.
8931,42,7,3,2023-08-25,Would not buy again.
8932,133,5,5,2023-09-16,Great product!
8933,118,5,5,2023-10-31,Exceeded expectations.
8934,11,5,4,2023-05-12,Exceeded expectations.
8935,7,6,3,2023-12-15,Fast delivery.
8936,102,7,3,2023-02-15,Exceeded expectations.
8937,115,5,4,2023-11-03,Not as described.
8938,20,4,2,2023-09-18,Not as described.
8939,121,7,3,2023-07-29,Fast delivery.
8940,4,2,2,2023-08-04,Exceeded expectations.
8941,93,4,2,2023-04-25,Not as described.
8942,6,2,4,2023-06-05,Not as described.
8943,60,7,3,2023-01-10,Would not buy again.
8944,156,1,3,2023-10-30,Would not buy again.
8945,67,8,4,2023-03-06,Good value for money.
8946,99,6,4,2023-11-17,Would not buy again.
8947,4,4,4,2023-10-19,Poor packaging.
8948,54,8,2,2023-05-08,Would not buy again.
8949,40,5,1,2023-05-11,Would not buy again.
8950,9,7,2,2023-01-18,Fast delivery.
8951,62,8,4,2023-02-15,Would not buy again.
8952,64,4,3,2023-11-28,Not as described.
8953,136,6,1,2023-11-08,Not as described.
8954,177,3,3,2023-12-11,Would not buy again.
8955,29,4,3,2023-08-21,Good value for money.
8956,109,2,2,2023-11-29,Exceeded expectations.
8957,46,1,1,2023-11-16,Exceeded expectations.
8958,68,3,2,2023-01-13,Exceeded expectations.
8959,110,1,3,2023-03-25,Not as described.
8960,1,2,5,2023-05-07,Not as described.
8961,136,5,4,2023-09-13,Great product!
8962,182,8,1,2023-11-20,Not as described.
8963,153,4,5,2023-11-09,Good value for money.
8964,30,3,3,2023-09-20,Great product!
8965,156,2,3,2023-02-01,Not as described.
8966,83,1,4,2023-11-10,Exceeded expectations.
8967,40,6,2,2023-07-28,Would not buy again.
8968,108,4,2,2023-03-18,Exceeded expectations.
8969,158,3,1,2023-08-12,Great product!
8970,36,1,5,2023-12-04,Exceeded expectations.
8971,61,8,3,2023-12-01,Would not buy again.
8972,149,8,5,2023-02-14,Exceeded expectations.
8973,154,7,4,2023-04-07,Not as described.
8974,58,1,5,2023-03-03,Good value for money.
8975,100,5,4,2023-08-20,Not as described.
8976,73,6,2,2023-12-22,Poor packaging.
8977,130,8,5,2023-01-05,Not as described.
8978,150,7,1,2023-09-17,Poor packaging.
8979,161,3,4,2023-05-24,Exceeded expectations.
8980,20,5,5,2023-01-18,Poor packaging.
8981,111,6,3,2023-12-07,Great product!
8982,94,5,3,2023-09-29,Not as described.
8983,29,4,2,2023-05-09,Not as described.
8984,188,4,1,2023-01-14,Not as described.
8985,197,6,3,2023-11-04,Poor packaging.
8986,153,6,4,2023-10-09,Exceeded expectations.
8987,190,1,1,2023-06-24,Would not buy again.
8988,80,8,2,2023-01-31,Fast delivery.
8989,30,5,3,2023-06-28,Great product!
8990,197,8,4,2023-08-21,Good value for money.
8991,11,6,3,2023-06-15,Great product!
8992,117,5,1,2023-05-26,Would not buy again.
8993,166,8,5,2023-08-07,Not as described.
8994,164,4,5,2023-03-12,Good value for money.
8995,175,6,4,2023-05-06,Fast delivery.
8996,90,8,2,2023-11-11,Good value for money.
8997,145,4,4,2023-05-12,Not as described.
8998,153,3,3,2023-04-11,Poor packaging.
8999,4,5,1,2023-04-27,Would not buy again.
9000,187,5,1,2023-12-19,Fast delivery.
9001,127,7,5,2023-09-02,Great product!
9002,130,8,4,2023-03-26,Fast delivery.
9003,136,7,1,2023-04-20,Not as described.
9004,132,3,4,2023-04-19,Not as described.
9005,2,3,4,2023-10-31,Great product!
9006,200,7,3,2023-01-05,Poor packaging.
9007,46,7,3,2023-03-14,Not as described.
9008,182,4,3,2023-03-16,Poor packaging.
9009,97,3,2,2023-02-03,Great product!
9010,184,4,2,2023-10-07,Fast delivery.
9011,145,3,3,2023-08-14,Good value for money.
9012,17,5,4,2023-10-04,Exceeded expectations.
9013,3,1,3,2023-05-08,Good value for money.
9014,138,4,3,2023-05-07,Poor packaging.
9015,10,8,5,2023-06-21,Would not buy again.
9016,176,5,2,2023-01-04,Exceeded expectations.
9017,84,4,3,2023-01-27,Fast delivery.
9018,41,7,5,2023-02-16,Poor packaging.
9019,22,5,1,2023-03-10,Good value for money.
9020,10,7,5,2023-12-08,Great product!
9021,189,4,5,2023-08-23,Fast delivery.
9022,173,4,1,2023-05-11,Not as described.
9023,182,8,2,2023-03-03,Great product!
9024,53,8,5,2023-11-12,Fast delivery.
9025,108,5,5,2023-05-22,Great product!
9026,97,8,3,2023-04-09,Fast delivery.
9027,98,1,1,2023-08-21,Would not buy again.
9028,3,6,2,2023-03-28,Fast delivery.
9029,107,8,4,2023-08-09,Not as described.
9030,111,4,5,2023-12-21,Great product!
9031,177,4,4,2023-07-08,Would not buy again.
9032,175,5,1,2023-09-03,Would not buy again.
9033,4,6,2,2023-07-02,Fast delivery.
9034,197,2,3,2023-02-08,Great product!
9035,198,6,2,2023-09-28,Good value for money.
9036,56,4,2,2023-05-09,Exceeded expectations.
9037,98,1,3,2023-08-31,Would not buy again.
9038,45,1,4,2023-03-10,Good value for money.
9039,121,8,1,2023-10-09,Would not buy again.
9040,112,8,4,2023-07-29,Poor packaging.
9041,68,3,4,2023-08-14,Fast delivery.
9042,71,4,3,2023-04-10,Great product!
9043,106,5,2,2023-06-13,Great product!
9044,178,8,5,2023-12-15,Poor packaging.
9045,9,8,4,2023-04-24,Good value for money.
9046,86,8,2,2023-12-07,Not as described.
9047,109,4,4,2023-10-17,Not as described.
9048,100,8,2,2023-12-31,Would not buy again.
9049,55,8,4,2023-01-01,Fast delivery.
9050,147,2,3,2023-07-07,Exceeded expectations.
9051,199,2,1,2023-06-05,Would not buy again.
9052,23,8,1,2023-09-17,Poor packaging.
9053,77,8,5,2023-06-02,Great product!
9054,47,8,1,2023-04-16,Great product!
9055,180,3,4,2023-01-29,Fast delivery.
9056,138,4,1,2023-10-28,Exceeded expectations.
9057,62,4,3,2023-07-21,Would not buy again.
9058,142,7,2,2023-04-01,Good value for money.
9059,82,7,5,2023-08-28,Exceeded expectations.
9060,165,8,1,2023-08-16,Great product!
9061,192,6,5,2023-05-01,Fast delivery.
9062,197,8,3,2023-05-28,Not as described.
9063,166,2,4,2023-02-20,Poor packaging.
9064,171,4,5,2023-10-18,Would not buy again.
9065,167,8,3,2023-01-12,Exceeded expectations.
9066,12,4,3,2023-09-05,Poor packaging.
9067,118,6,5,2023-07-19,Poor packaging.
9068,62,5,3,2023-07-07,Great product!
9069,40,1,3,2023-04-05,Would not buy again.
9070,39,3,4,2023-05-02,Great product!
9071,162,2,1,2023-08-30,Would not buy again.
9072,78,7,2,2023-01-29,Great product!
9073,106,5,3,2023-08-12,Exceeded expectations.
9074,160,6,2,2023-05-20,Not as described.
9075,184,3,4,2023-11-30,Great product!
9076,40,1,4,2023-08-10,Good value for money.
9077,151,6,2,2023-03-06,Great product!
9078,8,8,4,2023-11-08,Exceeded expectations.
9079,95,3,3,2023-02-03,Would not buy again.
9080,39,4,1,2023-02-23,Poor packaging.
9081,37,8,3,2023-09-21,Poor packaging.
9082,106,2,1,2023-03-04,Poor packaging.
9083,9,1,5,2023-03-06,Good value for money.
9084,85,1,4,2023-08-09,Fast delivery.
9085,59,1,4,2023-11-06,Fast delivery.
9086,113,1,3,2023-09-27,Good value for money.
9087,118,5,1,2023-02-26,Fast delivery.
9088,104,7,2,2023-08-10,Good value for money.
9089,153,5,5,2023-05-02,Great product!
9090,189,4,4,2023-11-12,Exceeded expectations.
9091,11,4,3,2023-02-04,Great product!
9092,191,3,2,2023-10-21,Fast delivery.
9093,59,8,2,2023-02-17,Poor packaging.
9094,185,6,4,2023-06-09,Good value for money.
9095,174,5,1,2023-01-04,Not as described.
9096,38,6,2,2023-02-19,Good value for money.
9097,145,6,1,2023-11-05,Good value for money.
9098,1,5,5,2023-05-18,Not as described.
9099,73,4,4,2023-09-07,Great product!
9100,48,6,2,2023-09-14,Fast delivery.
9101,83,2,4,2023-12-01,Would not buy again.
9102,196,8,3,2023-10-11,Poor packaging.
9103,177,6,2,2023-09-13,Poor packaging.
9104,131,4,3,2023-04-02,Exceeded expectations.
9105,6,1,2,2023-12-17,Poor packaging.
9106,135,1,2,2023-02-26,Great product!
9107,14,1,3,2023-02-12,Poor packaging.
9108,185,7,2,2023-02-08,Good value for money.
9109,189,5,2,2023-03-25,Great product!
9110,48,4,2,2023-02-19,Would not buy again.
9111,51,2,4,2023-08-25,Not as described.
9112,16,7,2,2023-01-19,Would not buy again.
9113,154,3,2,2023-07-13,Poor packaging.
9114,42,8,2,2023-10-08,Not as described.
9115,162,2,5,2023-12-30,Fast delivery.
9116,41,6,1,2023-04-18,Would not buy again.
9117,181,3,4,2023-05-06,Not as described.
9118,198,3,2,2023-03-29,Good value for money.
9119,2,7,4,2023-07-20,Fast delivery.
9120,123,6,3,2023-09-02,Exceeded expectations.
9121,40,3,3,2023-05-18,Exceeded expectations.
9122,160,4,5,2023-03-16,Not as described.
9123,70,1,5,2023-01-02,Good value for money.
9124,153,1,5,2023-05-10,Would not buy again.
9125,183,8,3,2023-07-16,Good value for money.
9126,197,7,3,2023-02-19,Good value for money.
9127,119,5,5,2023-02-08,Not as described.
9128,50,8,2,2023-11-03,Fast delivery.
9129,53,6,4,2023-07-02,Great product!
9130,171,8,1,2023-08-20,Fast delivery.
9131,11,6,2,2023-01-03,Poor packaging.
9132,164,8,2,2023-01-03,Great product!
9133,59,4,3,2023-04-12,Great product!
9134,161,7,3,2023-08-28,Great product!
9135,55,1,5,2023-01-19,Poor packaging.
9136,112,2,4,2023-11-18,Fast delivery.
9137,198,7,1,2023-11-04,Fast delivery.
9138,74,1,1,2023-07-30,Good value for money.
9139,63,1,3,2023-10-10,Fast delivery.
9140,123,3,5,2023-05-05,Fast delivery.
9141,132,4,2,2023-09-26,Fast delivery.
9142,105,5,4,2023-10-06,Fast delivery.
9143,159,2,1,2023-06-19,Exceeded expectations.
9144,62,6,2,2023-02-19,Would not buy again.
9145,111,5,2,2023-09-08,Exceeded expectations.
9146,95,3,5,2023-11-06,Fast delivery.
9147,26,8,3,2023-03-08,Poor packaging.
9148,150,8,1,2023-09-19,Not as described.
9149,85,2,5,2023-05-01,Poor packaging.
9150,161,1,1,2023-06-03,Not as described.
9151,61,2,4,2023-01-29,Good value for money.
9152,20,1,1,2023-09-27,Poor packaging.
9153,120,4,5,2023-01-23,Exceeded expectations.
9154,40,6,2,2023-05-31,Great product!
9155,99,7,3,2023-03-31,Great product!
9156,140,6,3,2023-01-21,Not as described.
9157,88,2,4,2023-04-11,Not as described.
9158,123,6,4,2023-04-27,Great product!
9159,190,6,5,2023-07-26,Poor packaging.
9160,105,7,4,2023-09-02,Great product!
9161,68,7,4,2023-11-22,Would not buy again.
9162,38,7,1,2023-03-28,Poor packaging.
9163,35,6,2,2023-02-07,Not as described.
9164,23,3,5,2023-09-28,Poor packaging.
9165,188,6,1,2023-08-09,Not as described.
9166,35,5,4,2023-07-17,Not as described.
9167,189,6,3,2023-06-23,Great product!
9168,57,8,4,2023-03-19,Would not buy again.
9169,82,1,2,2023-06-01,Would not buy again.
9170,87,5,5,2023-10-16,Would not buy again.
9171,104,6,2,2023-12-09,Would not buy again.
9172,21,5,1,2023-01-13,Good value for money.
9173,99,7,1,2023-01-09,Great product!
9174,100,3,2,2023-11-16,Poor packaging.
9175,85,5,1,2023-04-13,Not as described.
9176,95,1,4,2023-11-27,Great product!
9177,147,2,5,2023-04-06,Not as described.
9178,178,3,1,2023-09-08,Great product!
9179,36,5,3,2023-06-20,Fast delivery.
9180,44,4,5,2023-04-28,Good value for money.
9181,109,5,3,2023-07-20,Would not buy again.
9182,123,1,5,2023-01-03,Great product!
9183,183,7,1,2023-12-18,Fast delivery.
9184,197,4,3,2023-01-16,Fast delivery.
9185,38,8,2,2023-10-15,Exceeded expectations.
9186,108,3,4,2023-05-14,Fast delivery.
9187,5,7,4,2023-03-17,Fast delivery.
9188,160,8,3,2023-01-27,Fast delivery.
9189,23,2,5,2023-04-14,Fast delivery.
9190,171,5,1,2023-04-16,Exceeded expectations.
9191,160,6,1,2023-10-13,Great product!
9192,16,7,3,2023-05-14,Great product!
9193,162,8,4,2023-11-10,Fast delivery.
9194,153,2,2,2023-09-20,Exceeded expectations.
9195,34,4,4,2023-02-18,Would not buy again.
9196,168,6,1,2023-11-14,Not as described.
9197,168,1,5,2023-01-01,Would not buy again.
9198,108,1,2,2023-02-06,Not as described.
9199,151,6,2,2023-11-25,Fast delivery.
9200,114,3,1,2023-08-04,Would not buy again.
9201,100,6,5,2023-05-22,Great product!
9202,123,5,5,2023-06-02,Would not buy again.
9203,134,8,1,2023-06-09,Fast delivery.
9204,106,4,3,2023-04-19,Would not buy again.
9205,54,8,1,2023-01-26,Great product!
9206,102,2,2,2023-02-04,Would not buy again.
9207,131,1,2,2023-03-30,Not as described.
9208,91,7,2,2023-04-04,Not as described.
9209,139,2,3,2023-05-31,Great product!
9210,41,7,2,2023-02-26,Poor packaging.
9211,127,7,4,2023-07-29,Would not buy again.
9212,71,4,4,2023-07-20,Would not buy again.
9213,34,8,4,2023-01-15,Great product!
9214,69,3,3,2023-05-22,Good value for money.
9215,147,1,3,2023-12-26,Fast delivery.
9216,150,5,5,2023-02-15,Not as described.
9217,139,5,5,2023-09-06,Would not buy again.
9218,126,7,4,2023-05-02,Poor packaging.
9219,127,1,3,2023-07-13,Exceeded expectations.
9220,125,1,4,2023-06-03,Fast delivery.
9221,7,5,2,2023-02-28,Great product!
9222,138,5,4,2023-04-17,Good value for money.
9223,36,4,4,2023-08-12,Not as described.
9224,196,3,3,2023-05-24,Would not buy again.
9225,6,4,1,2023-10-17,Poor packaging.
9226,59,7,1,2023-02-14,Not as described.
9227,167,5,1,2023-06-15,Poor packaging.
9228,135,6,5,2023-11-27,Fast delivery.
9229,34,7,3,2023-10-11,Poor packaging.
9230,186,8,2,2023-04-26,Would not buy again.
9231,11,6,1,2023-07-08,Not as described.
9232,141,1,3,2023-12-26,Great product!
9233,119,1,1,2023-10-16,Great product!
9234,16,1,5,2023-03-11,Exceeded expectations.
9235,14,7,1,2023-06-21,Poor packaging.
9236,97,5,4,2023-07-05,Great product!
9237,193,7,1,2023-10-06,Exceeded expectations.
9238,164,8,2,2023-03-19,Poor packaging.
9239,2,7,2,2023-11-22,Fast delivery.
9240,78,7,5,2023-04-17,Would not buy again.
9241,31,1,4,2023-06-17,Poor packaging.
9242,178,3,3,2023-06-11,Would not buy again.
9243,143,2,1,2023-10-22,Good value for money.
9244,127,8,5,2023-08-28,Fast delivery.
9245,26,4,1,2023-03-26,Fast delivery.
9246,173,7,2,2023-04-04,Exceeded expectations.
9247,118,2,3,2023-01-26,Poor packaging.
9248,31,6,5,2023-06-19,Exceeded expectations.
9249,148,8,1,2023-05-14,Fast delivery.
9250,109,1,2,2023-06-09,Fast delivery.
9251,101,8,1,2023-05-13,Would not buy again.
9252,96,8,4,2023-03-29,Good value for money.
9253,44,3,5,2023-05-01,Poor packaging.
9254,90,1,4,2023-09-14,Fast delivery.
9255,72,1,2,2023-05-13,Great product!
9256,96,2,3,2023-07-23,Not as described.
9257,2,4,4,2023-12-07,Fast delivery.
9258,35,2,2,2023-09-27,Great product!
9259,170,2,3,2023-01-04,Exceeded expectations.
9260,70,4,2,2023-07-05,Exceeded expectations.
9261,94,2,2,2023-10-07,Would not buy again.
9262,46,4,5,2023-04-17,Exceeded expectations.
9263,35,3,2,2023-03-17,Fast delivery.
9264,146,2,5,2023-07-17,Exceeded expectations.
9265,103,2,1,2023-09-15,Would not buy again.
9266,122,1,5,2023-01-17,Fast delivery.
9267,3,2,2,2023-04-26,Good value for money.
9268,59,4,2,2023-08-26,Poor packaging.
9269,82,7,1,2023-06-09,Poor packaging.
9270,46,8,5,2023-04-16,Not as described.
9271,46,3,2,2023-07-10,Would not buy again.
9272,15,4,4,2023-05-10,Not as described.
9273,157,2,5,2023-02-05,Good value for money.
9274,57,4,3,2023-11-03,Fast delivery.
9275,168,1,3,2023-07-14,Great product!
9276,137,1,3,2023-07-31,Would not buy again.
9277,149,2,3,2023-10-16,Not as described.
9278,165,8,4,2023-04-16,Great product!
9279,200,6,5,2023-12-25,Poor packaging.
9280,139,3,4,2023-03-03,Would not buy again.
9281,183,6,5,2023-08-05,Great product!
9282,26,4,1,2023-10-24,Great product!
9283,33,7,1,2023-04-25,Not as described.
9284,63,5,3,2023-05-19,Exceeded expectations.
9285,104,7,5,2023-04-01,Would not buy again.
9286,155,3,3,2023-03-09,Fast delivery.
9287,184,7,1,2023-07-29,Poor packaging.
9288,70,3,1,2023-09-01,Fast delivery.
9289,67,1,2,2023-12-07,Not as described.
9290,82,4,4,2023-10-19,Fast delivery.
9291,44,2,4,2023-02-13,Would not buy again.
9292,53,2,3,2023-11-01,Exceeded expectations.
9293,56,7,3,2023-12-20,Exceeded expectations.
9294,153,3,1,2023-03-19,Would not buy again.
9295,118,3,5,2023-08-30,Great product!
9296,79,3,3,2023-09-02,Fast delivery.
9297,187,2,4,2023-04-24,Would not buy again.
9298,177,1,5,2023-09-02,Great product!
9299,89,1,2,2023-01-31,Exceeded expectations.
9300,11,8,1,2023-08-27,Would not buy again.
9301,172,7,3,2023-03-26,Poor packaging.
9302,175,5,1,2023-03-28,Fast delivery.
9303,76,5,3,2023-02-15,Good value for money.
9304,159,6,1,2023-11-26,Would not buy again.
9305,130,7,5,2023-03-10,Good value for money.
9306,199,7,5,2023-09-13,Not as described.
9307,98,6,3,2023-06-08,Great product!
9308,144,3,1,2023-11-02,Fast delivery.
9309,91,3,5,2023-10-10,Good value for money.
9310,4,8,5,2023-08-27,Exceeded expectations.
9311,123,6,4,2023-12-05,Good value for money.
9312,200,4,5,2023-01-14,Good value for money.
9313,172,7,3,2023-09-25,Would not buy again.
9314,165,1,4,2023-07-27,Fast delivery.
9315,158,2,1,2023-11-30,Fast delivery.
9316,153,1,1,2023-09-04,Great product!
9317,41,2,2,2023-12-21,Would not buy again.
9318,65,4,5,2023-11-08,Good value for money.
9319,13,8,1,2023-03-18,Would not buy again.
9320,147,6,5,2023-05-15,Would not buy again.
9321,194,3,4,2023-06-19,Would not buy again.
9322,58,1,3,2023-06-21,Would not buy again.
9323,84,6,5,2023-12-11,Fast delivery.
9324,75,7,5,2023-01-01,Exceeded expectations.
9325,85,5,2,2023-01-07,Poor packaging.
9326,123,7,3,2023-11-01,Good value for money.
9327,152,2,1,2023-07-20,Poor packaging.
9328,131,8,5,2023-05-27,Good value for money.
9329,163,5,1,2023-04-15,Not as described.
9330,67,8,3,2023-01-15,Great product!
9331,129,3,5,2023-05-15,Good value for money.
9332,44,5,5,2023-09-26,Not as described.
9333,57,2,1,2023-04-02,Exceeded expectations.
9334,67,4,4,2023-12-06,Good value for money.
9335,21,8,1,2023-06-29,Would not buy again.
9336,42,4,3,2023-08-17,Fast delivery.
9337,152,2,3,2023-08-18,Exceeded expectations.
9338,62,3,1,2023-03-11,Would not buy again.
9339,56,3,5,2023-07-23,Would not buy again.
9340,183,1,5,2023-05-06,Poor packaging.
9341,166,3,4,2023-06-13,Fast delivery.
9342,53,4,2,2023-05-28,Good value for money.
9343,22,4,5,2023-10-11,Good value for money.
9344,110,4,1,2023-09-22,Exceeded expectations.
9345,38,3,1,2023-03-30,Not as described.
9346,182,3,1,2023-10-19,Good value for money.
9347,84,5,4,2023-11-04,Would not buy again.
9348,101,7,1,2023-03-16,Exceeded expectations.
9349,145,4,3,2023-05-06,Would not buy again.
9350,180,4,5,2023-11-19,Exceeded expectations.
9351,80,8,1,2023-04-28,Not as described.
9352,190,5,3,2023-12-12,Fast delivery.
9353,186,1,2,2023-10-05,Not as described.
9354,50,6,2,2023-04-22,Not as described.
9355,158,7,2,2023-05-02,Fast delivery.
9356,50,7,1,2023-06-08,Exceeded expectations.
9357,15,2,4,2023-10-29,Fast delivery.
9358,21,3,3,2023-07-29,Great product!
9359,71,6,3,2023-03-11,Poor packaging.
9360,194,5,3,2023-11-27,Good value for money.
9361,107,6,1,2023-05-28,Great product!
9362,165,3,1,2023-07-28,Good value for money.
9363,161,2,5,2023-11-28,Great product!
9364,197,6,1,2023-01-14,Fast delivery.
9365,145,2,5,2023-04-10,Fast delivery.
9366,176,8,4,2023-07-11,Would not buy again.
9367,80,8,1,2023-04-26,Fast delivery.
9368,14,3,4,2023-12-25,Fast delivery.
9369,68,6,3,2023-01-01,Poor packaging.
9370,183,7,4,2023-08-05,Good value for money.
9371,1,5,5,2023-09-05,Would not buy again.
9372,191,5,4,2023-11-26,Poor packaging.
9373,36,5,2,2023-08-22,Exceeded expectations.
9374,120,4,2,2023-04-26,Great product!
9375,65,1,3,2023-04-09,Good value for money.
9376,186,7,3,2023-05-22,Good value for money.
9377,47,4,2,2023-08-28,Fast delivery.
9378,141,3,5,2023-07-09,Exceeded expectations.
9379,15,3,4,2023-01-08,Fast delivery.
9380,14,5,2,2023-02-13,Fast delivery.
9381,144,8,2,2023-01-16,Not as described.
9382,95,8,5,2023-02-08,Would not buy again.
9383,129,5,2,2023-01-11,Good value for money.
9384,149,4,3,2023-09-22,Exceeded expectations.
9385,71,8,5,2023-03-20,Would not buy again.
9386,79,1,2,2023-11-26,Poor packaging.
9387,101,4,2,2023-11-10,Good value for money.
9388,37,1,3,2023-05-05,Would not buy again.
9389,123,2,3,2023-12-06,Poor packaging.
9390,13,6,3,2023-11-24,Not as described.
9391,44,4,1,2023-09-24,Poor packaging.
